"","lemma","freq1000","cum_freq","fit","lwr","upr","fit_diff"
"41","supplementary",1.02327269007991,27.0906017000608,5.72632081475447,4.82852045566761,6.62412117384133,78.862334332199
"42","descent",2.50941028858218,7.00527874539497,1.49804602692141,1.14867978249402,1.84741227134879,78.6154686862936
"43","influenza",3.37078651685393,5.97585306095555,1.30749370600011,0.331818509285025,2.2831689027152,78.1203839407818
"44","quantile",20.8174614027205,23.7311606067423,5.19310950186526,4.20639881969356,6.17982018403696,78.1169172973789
"45","slurry",1.61812297734628,8.41900854535513,1.85185185185185,-0.137585416367159,3.84128912007086,78.0039200355303
"46","kuala",15.1162790697674,23.2728859213172,5.20469199098889,1.47557432964398,8.93380965233379,77.6362415534312
"47","decode",2.93040293040293,7.02338044335044,1.57336677687835,1.20643463189316,1.94029892186354,77.5981553388871
"48","hammer",1.60771704180064,5.42433082050949,1.22385402759235,0.959926382283273,1.48778167290142,77.4376956699445
"49","shirazi",5.01882057716437,20.6689893912974,4.69405675050006,2.10684750525237,7.28126599574775,77.2893746199489
"50","seedling",1.18906064209275,185.341659240084,42.1241261566842,36.3010962460653,47.9471560673031,77.2721759752251
"51","underscore",4.21438162540964,12.5126617846688,2.89327488760987,1.88689787940375,3.899651895816,76.8772229490381
"52","generator",1.73310225303293,5.13461973521451,1.18804167883922,0.655973162713808,1.72011019496464,76.8621292304991
"53","reassign",2.77777777777778,4.44722685958078,1.06526750934096,0.302012375316115,1.82852264336582,76.0464769849546
"54","endpoint",2.77777777777778,10.8968846713795,2.62172284644195,1.95608559422766,3.28736009865623,75.9406204111909
"55","directional",4.74307723731435,12.1343520269631,2.96103896103896,2.04597269221856,3.87610522985936,75.5978814982507
"56","ovalis",1.60771704180064,6.0970548644718,1.49644594089039,-0.111180134438108,3.10407201621888,75.4562493834468
"57","serrulata",1.60771704180064,6.0970548644718,1.49644594089039,-0.111180134438108,3.10407201621888,75.4562493834468
"58","explanatory",4.85436893203883,42.9087844532889,10.5366046779547,8.44056401564856,12.6326453402609,75.4441781276162
"59","merit",9.72222222222222,16.0300359764498,3.97573474879656,3.27111920298412,4.680350294609,75.1982169307828
"60","equations",1.25470514429109,17.9989643498064,4.48722362806809,3.65712574248658,5.31732151364961,75.0695454423945
"61","duplication",1.70940170940171,5.06031891187825,1.28222133793164,0.799784739878173,1.76465793598511,74.6612543545063
"62","photosynthesis",1.60771704180064,190.938873321062,48.4029672100964,43.4956964915571,53.3102379286357,74.6500194705207
"63","authors",1.73310225303293,17.1442160479384,4.36111737664523,2.51407962683467,6.2081551264558,74.562165079752
"64","representativeness",50.3946757467884,66.6263729825611,17.0337550111126,15.1924168577735,18.8750931644517,74.4339152071642
"65","acoroides",1.60771704180064,7.21938932013959,1.87055742611298,-0.138975168047635,3.8800900202736,74.0898108806132
"66","pinifolia",1.60771704180064,7.21938932013959,1.87055742611298,-0.138975168047635,3.8800900202736,74.0898108806132
"67","eradicate",5.94530321046373,10.0018667727214,2.60267940540685,1.75200397541228,3.45335483540142,73.9780636500251
"68","vascular",1.19331742243437,40.7815132051125,10.7942582283363,9.23162557965711,12.3568908770155,73.5314916490566
"69","intricate",1.72458845048341,6.35560864908724,1.68636395051489,0.931120106145289,2.4416077948845,73.4665231353243
"70","segmentation",2.1978021978022,19.0084119866847,5.07168407123505,4.57137944500792,5.57198869746218,73.3187386995413
"71","serbia",5.66343042071197,26.5015132981385,7.08199424814595,6.31876693532842,7.84522156096348,73.2770194347981
"72","littoral",1.31926121372032,53.6913001203717,14.3623646665125,8.64915754552374,20.0755717875013,73.2501082404165
"73","sociodemographic",3.48837209302326,6.00726378068069,1.60729279117188,0.455681140590309,2.75890444175346,73.244178217362
"74","hydropower",8.09061488673139,53.1083256486596,14.2421412510379,12.4637498515746,16.0205326505012,73.1828464236334
"75","winkler",1.19331742243437,8.02877921288951,2.15337933734645,1.68899688229082,2.61776179240208,73.179243316476
"76","hemprichii",1.60771704180064,8.34172377580738,2.24466891133558,-0.166770201657162,4.65610802432832,73.091066407095
"77","uninervis",1.60771704180064,8.34172377580738,2.24466891133558,-0.166770201657162,4.65610802432832,73.091066407095
"78","pivotal",3.34025230744428,10.1837864502448,2.74074351426411,1.70324808592089,3.77823894260733,73.0871859140544
"79","focused",1.12359550561798,4.5228551807609,1.22860532113201,0.766341783673303,1.69086885859072,72.8356254615847
"80","indoor",4.0109746537758,22.6796553938528,6.24640182515979,3.1725646598623,9.32023899045728,72.4581272656689
"81","compelling",1.25470514429109,4.08758767761137,1.1273767457513,0.319620870696736,1.93513262080587,72.4195091416339
"82","cymodocea",3.21543408360129,18.9281164629503,5.23756079311635,-0.389130470533378,10.8642520567661,72.3292024149984
"83","kolyma",100.51993067591,135.714607995366,37.5902603292893,31.0203179745133,44.1602026840652,72.301979216141
"84","unusually",2.24719101123596,4.67968704041414,1.30551096843232,0.720833430487757,1.89018850637688,72.1026009398102
"85","evgeny",4.33275563258232,15.8163282596128,4.42777496020798,1.90195511006699,6.95359481034897,72.0050387957971
"86","danish",6.93240901213172,9.58452393388776,2.70842125028999,1.49967307764609,3.91716942293388,71.7417237520385
"87","paleozoic",1.19331742243437,8.8582157500263,2.50759819611251,1.65299047959513,3.36220591262988,71.6918365179233
"88","obtaining",1.70940170940171,4.38148452854335,1.24267888973771,0.686140912442892,1.79921686703253,71.6379486988432
"89","phenol",1.19331742243437,8.06310724016215,2.29580573951435,1.6450193337462,2.9465921452825,71.5270345397492
"90","seidl",6.83760683760684,16.1439147172009,4.60041115738528,3.69176317253072,5.50905914223985,71.5037446742476
"91","inverted",4.85436893203883,9.67165576731286,2.76279097983129,2.16872081252495,3.35686114713762,71.4341468896293
"92","pakistan",16.8539325842697,158.011739005802,45.2741415712776,35.3820585110196,55.1662246315357,71.3476088193578
"93","fever",13.953488372093,28.8951503372359,8.29203521904401,6.61125046094687,9.97281997714115,71.3030210181726
"94","syringodium",1.60771704180064,11.7087271428107,3.36700336700337,-0.250155302485743,6.98416203649248,71.2436430883033
"95","flowering",3.56718192627824,34.6875473497628,9.98126477260273,6.26213458423368,13.7003949609718,71.2252219162132
